transaction_id,account_id,transaction_date,transaction_type,amount,currency,originator_country,beneficiary_country,merchant_category,account_age_days,is_new_beneficiary,transaction_description,fraud_label,fraud_type
TXN-2026-805668,ACCT-974628,2024-10-31 05:04:02,WIRE_DOMESTIC,20564.66,USD,US,JP,,2959,False,Normal wire domestic,0,
TXN-2026-903373,ACCT-900581,2024-10-31 06:59:26,ACH,983.29,USD,US,CA,,1292,False,Normal ach,0,
TXN-2026-883641,ACCT-488162,2024-10-31 07:47:27,WIRE_DOMESTIC,8985.91,USD,US,DE,,1192,False,Normal wire domestic,0,
TXN-2026-115440,ACCT-377370,2024-10-31 07:54:27,CASH_WITHDRAWAL,123.79,USD,US,US,,1765,False,Normal cash withdrawal,0,
TXN-2026-574419,ACCT-498382,2024-10-31 08:45:24,CARD_PURCHASE,406.76,USD,US,AU,RETAIL,705,False,Normal card purchase,0,
TXN-2026-923481,ACCT-131244,2024-10-31 10:55:26,CHECK_DEPOSIT,3190.19,USD,US,FR,,1392,False,Normal check deposit,0,
TXN-2026-747033,ACCT-308496,2024-10-31 11:49:44,CHECK_DEPOSIT,1102.35,USD,US,CA,,2239,False,Normal check deposit,0,
TXN-2026-148215,ACCT-770487,2024-10-31 13:15:07,WIRE_DOMESTIC,21537.88,USD,US,US,,1933,False,Normal wire domestic,0,
TXN-2026-141406,ACCT-974628,2024-10-31 15:55:44,CARD_PURCHASE,185.5,USD,US,CA,UTILITIES,2654,False,Normal card purchase,0,
TXN-2026-592198,ACCT-230889,2024-10-31 16:02:13,WIRE_DOMESTIC,21881.63,USD,US,FR,,1760,False,Normal wire domestic,0,
TXN-2026-580921,ACCT-308496,2024-10-31 18:09:18,WIRE_DOMESTIC,15752.73,USD,US,GB,,2591,False,Normal wire domestic,0,
TXN-2026-464032,ACCT-301629,2024-10-31 19:38:55,CARD_PURCHASE,266.5,USD,US,AU,UTILITIES,1295,False,Normal card purchase,0,
TXN-2026-786594,ACCT-759176,2024-10-31 20:49:36,ACH,4401.68,USD,US,GB,,2859,False,Normal ach,0,
TXN-2026-177101,ACCT-802729,2024-10-31 21:18:09,CARD_PURCHASE,436.24,USD,US,DE,RESTAURANT,2349,True,Normal card purchase,0,
TXN-2026-365617,ACCT-319684,2024-10-31 23:14:52,WIRE_DOMESTIC,18745.75,USD,US,FR,,1588,False,Normal wire domestic,0,
TXN-2026-443312,ACCT-201414,2024-10-31 23:29:00,WIRE_DOMESTIC,15157.35,USD,US,AU,,3069,True,Normal wire domestic,0,
TXN-2026-225200,ACCT-832052,2024-11-01 01:55:03,ACH,4147.39,USD,US,FR,,1099,False,Normal ach,0,
TXN-2026-524769,ACCT-545554,2024-11-01 02:00:00,CARD_PURCHASE,1938.45,USD,US,US,CRYPTO_EXCHANGE,107,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-469038,ACCT-377370,2024-11-01 02:42:04,CASH_WITHDRAWAL,978.18,USD,US,GB,,1636,False,Normal cash withdrawal,0,
TXN-2026-587521,ACCT-974628,2024-11-01 02:50:54,WIRE_DOMESTIC,3981.14,USD,US,AU,,2508,False,Normal wire domestic,0,
TXN-2026-435872,ACCT-678856,2024-11-01 02:59:53,CARD_PURCHASE,248.53,USD,US,GB,RESTAURANT,758,False,Normal card purchase,0,
TXN-2026-202444,ACCT-575435,2024-11-01 03:46:59,WIRE_DOMESTIC,20876.39,USD,US,US,,3172,False,Normal wire domestic,0,
TXN-2026-676429,ACCT-174870,2024-11-01 04:07:18,CARD_PURCHASE,287.17,USD,US,JP,HEALTHCARE,2710,False,Normal card purchase,0,
TXN-2026-893988,ACCT-182627,2024-11-01 05:06:38,WIRE_DOMESTIC,16735.62,USD,US,JP,,2192,False,Normal wire domestic,0,
TXN-2026-200992,ACCT-575435,2024-11-01 05:25:16,CARD_PURCHASE,405.02,USD,US,CA,RETAIL,1352,False,Normal card purchase,0,
TXN-2026-924451,ACCT-270555,2024-11-01 05:48:09,ACH,2674.44,USD,US,CA,,2068,False,Normal ach,0,
TXN-2026-699743,ACCT-476417,2024-11-01 06:10:27,CARD_PURCHASE,391.79,USD,US,AU,RESTAURANT,3172,False,Normal card purchase,0,
TXN-2026-656379,ACCT-456778,2024-11-01 07:03:35,CHECK_DEPOSIT,923.85,USD,US,FR,,3544,False,Normal check deposit,0,
TXN-2026-442707,ACCT-969693,2024-11-01 08:02:20,WIRE_DOMESTIC,8323.26,USD,US,FR,,992,True,Normal wire domestic,0,
TXN-2026-174299,ACCT-246316,2024-11-01 08:39:55,WIRE_INTERNATIONAL,2151.31,USD,US,US,,1505,False,Normal wire international,0,
TXN-2026-846722,ACCT-770487,2024-11-01 09:48:11,CASH_DEPOSIT,1544.66,USD,US,AU,,2047,False,Normal cash deposit,0,
TXN-2026-794663,ACCT-183667,2024-11-01 09:49:46,WIRE_DOMESTIC,7877.35,USD,US,AU,,2915,False,Normal wire domestic,0,
TXN-2026-656639,ACCT-731262,2024-11-01 09:55:20,WIRE_INTERNATIONAL,3737.92,USD,US,FR,,1038,False,Normal wire international,0,
TXN-2026-246942,ACCT-748564,2024-11-01 10:31:54,WIRE_INTERNATIONAL,18982.45,USD,US,JP,,1324,False,Normal wire international,0,
TXN-2026-674295,ACCT-325772,2024-11-01 13:36:46,CHECK_DEPOSIT,3204.94,USD,US,JP,,3240,False,Normal check deposit,0,
TXN-2026-445200,ACCT-581741,2024-11-01 15:03:52,WIRE_INTERNATIONAL,3489.57,USD,US,JP,,2513,False,Normal wire international,0,
TXN-2026-238353,ACCT-876646,2024-11-01 15:07:30,CASH_DEPOSIT,1391.9,USD,US,US,,2236,False,Normal cash deposit,0,
TXN-2026-958160,ACCT-835911,2024-11-01 15:14:30,CASH_DEPOSIT,759.79,USD,US,US,,2558,False,Normal cash deposit,0,
TXN-2026-299092,ACCT-543143,2024-11-01 18:06:54,CASH_WITHDRAWAL,283.69,USD,US,FR,,3501,False,Normal cash withdrawal,0,
TXN-2026-587274,ACCT-779514,2024-11-01 18:35:00,CASH_DEPOSIT,2226.36,USD,US,GB,,735,False,Normal cash deposit,0,
TXN-2026-560767,ACCT-344098,2024-11-01 19:01:57,WIRE_INTERNATIONAL,1458.98,USD,US,AU,,2862,False,Normal wire international,0,
TXN-2026-680557,ACCT-835392,2024-11-01 20:15:18,WIRE_INTERNATIONAL,21465.15,USD,US,US,,2702,False,Normal wire international,0,
TXN-2026-800005,ACCT-331148,2024-11-01 20:20:59,CHECK_DEPOSIT,694.66,USD,US,CA,,2803,False,Normal check deposit,0,
TXN-2026-171734,ACCT-835911,2024-11-01 20:30:31,CHECK_DEPOSIT,752.42,USD,US,AU,,399,False,Normal check deposit,0,
TXN-2026-575755,ACCT-479201,2024-11-01 22:02:34,CASH_WITHDRAWAL,1043.04,USD,US,FR,,2127,True,Normal cash withdrawal,0,
TXN-2026-530311,ACCT-832052,2024-11-01 22:15:47,CARD_PURCHASE,84.2,USD,US,AU,RESTAURANT,2296,False,Normal card purchase,0,
TXN-2026-278794,ACCT-172933,2024-11-01 22:54:07,CASH_DEPOSIT,759.88,USD,US,US,,3318,False,Normal cash deposit,0,
TXN-2026-682145,ACCT-407419,2024-11-02 00:40:53,ACH,2868.22,USD,US,AU,,1218,False,Normal ach,0,
TXN-2026-577100,ACCT-545554,2024-11-02 02:00:00,CARD_PURCHASE,1009.91,USD,US,US,CRYPTO_EXCHANGE,117,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-775990,ACCT-391476,2024-11-02 02:39:47,CHECK_DEPOSIT,2879.73,USD,US,US,,1555,False,Normal check deposit,0,
TXN-2026-744274,ACCT-996865,2024-11-02 03:24:05,CASH_DEPOSIT,895.91,USD,US,AU,,2423,False,Normal cash deposit,0,
TXN-2026-441183,ACCT-838797,2024-11-02 03:33:19,CHECK_DEPOSIT,2484.49,USD,US,FR,,2188,False,Normal check deposit,0,
TXN-2026-610626,ACCT-456778,2024-11-02 03:57:44,CARD_PURCHASE,236.8,USD,US,GB,UTILITIES,1084,False,Normal card purchase,0,
TXN-2026-897549,ACCT-301629,2024-11-02 04:34:43,WIRE_DOMESTIC,2598.51,USD,US,DE,,890,False,Normal wire domestic,0,
TXN-2026-185741,ACCT-545554,2024-11-02 07:00:00,CARD_PURCHASE,229.28,USD,US,US,CRYPTO_EXCHANGE,75,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-604283,ACCT-733052,2024-11-02 07:12:46,CHECK_DEPOSIT,3519.57,USD,US,JP,,2363,False,Normal check deposit,0,
TXN-2026-633030,ACCT-770487,2024-11-02 07:31:52,CHECK_DEPOSIT,545.39,USD,US,FR,,3046,False,Normal check deposit,0,
TXN-2026-556329,ACCT-183667,2024-11-02 07:41:24,ACH,3587.69,USD,US,DE,,3078,False,Normal ach,0,
TXN-2026-706204,ACCT-338968,2024-11-02 08:21:47,WIRE_INTERNATIONAL,19843.9,USD,US,AU,,719,False,Normal wire international,0,
TXN-2026-345369,ACCT-377370,2024-11-02 08:42:28,CASH_DEPOSIT,926.29,USD,US,AU,,1632,False,Normal cash deposit,0,
TXN-2026-465746,ACCT-850800,2024-11-02 09:57:22,CASH_WITHDRAWAL,2144.47,USD,US,GB,,1543,False,Normal cash withdrawal,0,
TXN-2026-901535,ACCT-900581,2024-11-02 10:11:03,CASH_DEPOSIT,936.94,USD,US,DE,,2917,False,Normal cash deposit,0,
TXN-2026-483102,ACCT-201414,2024-11-02 12:22:52,WIRE_DOMESTIC,15990.68,USD,US,AU,,694,False,Normal wire domestic,0,
TXN-2026-316612,ACCT-719176,2024-11-02 12:45:16,WIRE_DOMESTIC,23978.3,USD,US,FR,,2615,False,Normal wire domestic,0,
TXN-2026-694798,ACCT-197251,2024-11-02 13:04:04,CASH_WITHDRAWAL,2472.13,USD,US,DE,,1730,False,Normal cash withdrawal,0,
TXN-2026-497073,ACCT-969693,2024-11-02 13:51:26,CASH_WITHDRAWAL,1213.85,USD,US,JP,,544,False,Normal cash withdrawal,0,
TXN-2026-773045,ACCT-581741,2024-11-02 14:06:33,CARD_PURCHASE,448.49,USD,US,GB,RETAIL,1122,False,Normal card purchase,0,
TXN-2026-921945,ACCT-329258,2024-11-02 18:19:32,CASH_DEPOSIT,379.27,USD,US,DE,,3446,False,Normal cash deposit,0,
TXN-2026-313701,ACCT-126225,2024-11-02 19:03:05,ACH,1124.15,USD,US,FR,,3438,False,Normal ach,0,
TXN-2026-881177,ACCT-344098,2024-11-02 19:37:24,CARD_PURCHASE,80.01,USD,US,CA,RESTAURANT,1441,False,Normal card purchase,0,
TXN-2026-477808,ACCT-671858,2024-11-02 20:17:51,CARD_PURCHASE,374.85,USD,US,GB,UTILITIES,1420,False,Normal card purchase,0,
TXN-2026-533301,ACCT-910620,2024-11-02 20:18:00,ACH,4959.81,USD,US,DE,,2341,False,Normal ach,0,
TXN-2026-986209,ACCT-816751,2024-11-02 22:38:10,ACH,2913.09,USD,US,JP,,2878,False,Normal ach,0,
TXN-2026-523579,ACCT-948749,2024-11-03 00:10:09,WIRE_INTERNATIONAL,15355.9,USD,US,CA,,1434,False,Normal wire international,0,
TXN-2026-193624,ACCT-575435,2024-11-03 00:17:44,ACH,4600.66,USD,US,DE,,2869,False,Normal ach,0,
TXN-2026-117500,ACCT-731262,2024-11-03 02:27:31,CHECK_DEPOSIT,2407.97,USD,US,JP,,421,False,Normal check deposit,0,
TXN-2026-963333,ACCT-488162,2024-11-03 02:41:06,CASH_WITHDRAWAL,1488.13,USD,US,DE,,878,False,Normal cash withdrawal,0,
TXN-2026-210766,ACCT-988662,2024-11-03 03:40:37,WIRE_DOMESTIC,10653.84,USD,US,CA,,3583,False,Normal wire domestic,0,
TXN-2026-317221,ACCT-388389,2024-11-03 05:14:59,WIRE_INTERNATIONAL,23254.78,USD,US,GB,,3446,False,Normal wire international,0,
TXN-2026-352036,ACCT-910620,2024-11-03 05:33:41,CHECK_DEPOSIT,3165.07,USD,US,CA,,2111,False,Normal check deposit,0,
TXN-2026-925206,ACCT-126225,2024-11-03 07:28:16,WIRE_DOMESTIC,19776.47,USD,US,CA,,646,False,Normal wire domestic,0,
TXN-2026-239145,ACCT-270555,2024-11-03 08:14:07,WIRE_DOMESTIC,526.61,USD,US,DE,,2492,False,Normal wire domestic,0,
TXN-2026-786128,ACCT-456778,2024-11-03 14:14:29,ACH,1408.73,USD,US,US,,2253,False,Normal ach,0,
TXN-2026-979727,ACCT-216739,2024-11-03 15:19:23,ACH,4676.23,USD,US,CA,,1861,False,Normal ach,0,
TXN-2026-571413,ACCT-996865,2024-11-03 15:38:22,CASH_WITHDRAWAL,1353.19,USD,US,US,,1957,True,Normal cash withdrawal,0,
TXN-2026-979562,ACCT-496922,2024-11-03 17:34:58,WIRE_DOMESTIC,13493.93,USD,US,US,,2447,False,Normal wire domestic,0,
TXN-2026-495397,ACCT-759176,2024-11-03 17:36:30,CHECK_DEPOSIT,3987.61,USD,US,GB,,3518,False,Normal check deposit,0,
TXN-2026-494900,ACCT-662275,2024-11-03 19:10:48,CASH_DEPOSIT,2216.78,USD,US,CA,,543,False,Normal cash deposit,0,
TXN-2026-609763,ACCT-172933,2024-11-03 19:18:09,ACH,3313.23,USD,US,JP,,2611,False,Normal ach,0,
TXN-2026-178465,ACCT-809570,2024-11-03 20:40:25,CASH_DEPOSIT,377.17,USD,US,CA,,620,False,Normal cash deposit,0,
TXN-2026-952117,ACCT-207473,2024-11-03 21:04:37,CASH_WITHDRAWAL,318.66,USD,US,US,,2024,False,Normal cash withdrawal,0,
TXN-2026-765213,ACCT-895667,2024-11-03 21:07:42,CARD_PURCHASE,427.09,USD,US,DE,RETAIL,2907,True,Normal card purchase,0,
TXN-2026-999596,ACCT-126225,2024-11-03 21:15:01,CARD_PURCHASE,337.83,USD,US,CA,HEALTHCARE,464,False,Normal card purchase,0,
TXN-2026-859584,ACCT-770487,2024-11-03 22:25:39,WIRE_DOMESTIC,17302.98,USD,US,GB,,484,False,Normal wire domestic,0,
TXN-2026-650912,ACCT-106814,2024-11-03 22:41:29,CARD_PURCHASE,308.33,USD,US,GB,UTILITIES,1814,False,Normal card purchase,0,
TXN-2026-704875,ACCT-476417,2024-11-03 23:39:39,WIRE_DOMESTIC,9101.72,USD,US,AU,,3023,False,Normal wire domestic,0,
TXN-2026-707040,ACCT-539898,2024-11-04 01:26:49,CARD_PURCHASE,68.74,USD,US,FR,RESTAURANT,2901,True,Normal card purchase,0,
TXN-2026-811875,ACCT-452944,2024-11-04 01:54:23,ACH,1998.34,USD,US,JP,,3597,False,Normal ach,0,
TXN-2026-769077,ACCT-539898,2024-11-04 02:35:07,CARD_PURCHASE,199.08,USD,US,CA,HEALTHCARE,2528,False,Normal card purchase,0,
TXN-2026-124851,ACCT-835392,2024-11-04 03:20:50,CASH_WITHDRAWAL,921.56,USD,US,CA,,597,False,Normal cash withdrawal,0,
TXN-2026-296481,ACCT-207175,2024-11-04 04:15:15,CASH_WITHDRAWAL,1649.39,USD,US,CA,,3569,False,Normal cash withdrawal,0,
TXN-2026-538555,ACCT-719176,2024-11-04 05:01:10,WIRE_INTERNATIONAL,9646.0,USD,US,CA,,2719,False,Normal wire international,0,
TXN-2026-940181,ACCT-969693,2024-11-04 05:02:20,CARD_PURCHASE,483.47,USD,US,JP,RESTAURANT,1389,True,Normal card purchase,0,
TXN-2026-875501,ACCT-145561,2024-11-04 08:49:55,WIRE_DOMESTIC,9538.52,USD,US,GB,,2265,False,Normal wire domestic,0,
TXN-2026-331512,ACCT-344098,2024-11-04 09:12:07,CHECK_DEPOSIT,2611.51,USD,US,CA,,1160,False,Normal check deposit,0,
TXN-2026-963652,ACCT-379946,2024-11-04 09:40:40,CARD_PURCHASE,412.79,USD,US,JP,RETAIL,2531,True,Normal card purchase,0,
TXN-2026-401601,ACCT-835911,2024-11-04 11:22:33,CARD_PURCHASE,435.37,USD,US,AU,RETAIL,1805,False,Normal card purchase,0,
TXN-2026-725920,ACCT-191161,2024-11-04 11:48:43,WIRE_DOMESTIC,2695.66,USD,US,FR,,1942,True,Normal wire domestic,0,
TXN-2026-119629,ACCT-770487,2024-11-04 13:15:20,CHECK_DEPOSIT,3226.33,USD,US,DE,,3543,False,Normal check deposit,0,
TXN-2026-573933,ACCT-969693,2024-11-04 13:24:13,CHECK_DEPOSIT,701.28,USD,US,AU,,3641,False,Normal check deposit,0,
TXN-2026-989894,ACCT-379946,2024-11-04 15:57:12,CASH_WITHDRAWAL,563.96,USD,US,US,,507,False,Normal cash withdrawal,0,
TXN-2026-609253,ACCT-575435,2024-11-04 16:05:39,WIRE_DOMESTIC,7166.52,USD,US,AU,,2061,False,Normal wire domestic,0,
TXN-2026-466704,ACCT-793384,2024-11-04 16:06:01,CASH_WITHDRAWAL,170.2,USD,US,GB,,2917,False,Normal cash withdrawal,0,
TXN-2026-531709,ACCT-629903,2024-11-04 16:06:24,CARD_PURCHASE,182.08,USD,US,CA,RESTAURANT,1254,True,Normal card purchase,0,
TXN-2026-659835,ACCT-127824,2024-11-04 16:07:46,CASH_DEPOSIT,1264.52,USD,US,GB,,1808,False,Normal cash deposit,0,
TXN-2026-719531,ACCT-748564,2024-11-04 16:37:20,ACH,2787.87,USD,US,CA,,2949,False,Normal ach,0,
TXN-2026-126240,ACCT-996865,2024-11-04 20:26:24,ACH,630.9,USD,US,CA,,1708,False,Normal ach,0,
TXN-2026-621292,ACCT-148050,2024-11-04 22:24:51,WIRE_DOMESTIC,20536.1,USD,US,US,,1268,True,Normal wire domestic,0,
TXN-2026-899484,ACCT-174870,2024-11-04 22:27:44,WIRE_INTERNATIONAL,3115.9,USD,US,CA,,1458,False,Normal wire international,0,
TXN-2026-743937,ACCT-127824,2024-11-04 22:27:48,ACH,1471.29,USD,US,CA,,1371,False,Normal ach,0,
TXN-2026-409898,ACCT-850800,2024-11-05 01:59:12,CASH_DEPOSIT,1860.09,USD,US,CA,,3575,False,Normal cash deposit,0,
TXN-2026-179184,ACCT-183667,2024-11-05 03:23:22,ACH,3176.28,USD,US,DE,,2015,False,Normal ach,0,
TXN-2026-402808,ACCT-334053,2024-11-05 06:34:44,CARD_PURCHASE,160.95,USD,US,AU,HEALTHCARE,846,False,Normal card purchase,0,
TXN-2026-493247,ACCT-770487,2024-11-05 07:28:44,CASH_DEPOSIT,1615.37,USD,US,FR,,3182,False,Normal cash deposit,0,
TXN-2026-980660,ACCT-379946,2024-11-05 10:05:47,CHECK_DEPOSIT,2425.9,USD,US,GB,,3501,False,Normal check deposit,0,
TXN-2026-724145,ACCT-543143,2024-11-05 10:56:13,CHECK_DEPOSIT,2464.41,USD,US,DE,,518,False,Normal check deposit,0,
TXN-2026-472640,ACCT-498382,2024-11-05 11:00:26,CASH_WITHDRAWAL,555.32,USD,US,GB,,1332,False,Normal cash withdrawal,0,
TXN-2026-197874,ACCT-133326,2024-11-05 13:07:22,CASH_WITHDRAWAL,975.41,USD,US,JP,,1390,True,Normal cash withdrawal,0,
TXN-2026-156652,ACCT-581741,2024-11-05 13:15:35,CARD_PURCHASE,96.4,USD,US,AU,RETAIL,1532,False,Normal card purchase,0,
TXN-2026-494956,ACCT-802729,2024-11-05 13:46:53,ACH,2935.29,USD,US,FR,,1861,False,Normal ach,0,
TXN-2026-145649,ACCT-182627,2024-11-05 14:05:09,CASH_DEPOSIT,158.97,USD,US,JP,,1894,False,Normal cash deposit,0,
TXN-2026-803787,ACCT-948749,2024-11-05 14:47:22,CASH_WITHDRAWAL,2942.08,USD,US,US,,1853,False,Normal cash withdrawal,0,
TXN-2026-843963,ACCT-207473,2024-11-05 15:12:27,CHECK_DEPOSIT,1634.0,USD,US,DE,,1550,False,Normal check deposit,0,
TXN-2026-188025,ACCT-759176,2024-11-05 15:36:19,WIRE_DOMESTIC,22719.76,USD,US,FR,,920,False,Normal wire domestic,0,
TXN-2026-164401,ACCT-379946,2024-11-05 17:13:38,ACH,3662.16,USD,US,FR,,2733,False,Normal ach,0,
TXN-2026-526673,ACCT-766563,2024-11-05 17:19:10,CHECK_DEPOSIT,773.59,USD,US,FR,,2320,False,Normal check deposit,0,
TXN-2026-930307,ACCT-944962,2024-11-05 17:44:18,ACH,768.61,USD,US,CA,,3024,False,Normal ach,0,
TXN-2026-432043,ACCT-456778,2024-11-05 17:45:56,CHECK_DEPOSIT,3404.35,USD,US,FR,,2581,True,Normal check deposit,0,
TXN-2026-287110,ACCT-872246,2024-11-05 17:54:54,CARD_PURCHASE,489.92,USD,US,CA,HEALTHCARE,809,False,Normal card purchase,0,
TXN-2026-910389,ACCT-329258,2024-11-05 17:59:24,CHECK_DEPOSIT,3819.85,USD,US,US,,2265,False,Normal check deposit,0,
TXN-2026-855917,ACCT-662275,2024-11-05 18:03:05,CHECK_DEPOSIT,476.91,USD,US,GB,,2797,False,Normal check deposit,0,
TXN-2026-322955,ACCT-832052,2024-11-05 18:10:35,CARD_PURCHASE,141.19,USD,US,CA,UTILITIES,1985,False,Normal card purchase,0,
TXN-2026-398505,ACCT-183667,2024-11-05 19:22:02,WIRE_INTERNATIONAL,13156.95,USD,US,JP,,1466,False,Normal wire international,0,
TXN-2026-817303,ACCT-876646,2024-11-05 19:37:53,WIRE_INTERNATIONAL,12075.06,USD,US,AU,,3634,False,Normal wire international,0,
TXN-2026-878476,ACCT-946335,2024-11-05 20:26:06,WIRE_DOMESTIC,15594.67,USD,US,AU,,1957,False,Normal wire domestic,0,
TXN-2026-688730,ACCT-191161,2024-11-05 21:37:06,WIRE_DOMESTIC,13032.09,USD,US,AU,,2859,False,Normal wire domestic,0,
TXN-2026-409834,ACCT-543621,2024-11-05 22:00:00,CARD_PURCHASE,1191.79,USD,US,US,MONEY_SERVICE,161,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-714923,ACCT-850800,2024-11-05 23:39:35,CHECK_DEPOSIT,861.35,USD,US,GB,,3154,False,Normal check deposit,0,
TXN-2026-281493,ACCT-733052,2024-11-06 02:50:09,CASH_DEPOSIT,2383.25,USD,US,FR,,3393,False,Normal cash deposit,0,
TXN-2026-925954,ACCT-835911,2024-11-06 02:56:51,ACH,3520.47,USD,US,FR,,2906,False,Normal ach,0,
TXN-2026-436653,ACCT-230889,2024-11-06 03:48:30,WIRE_DOMESTIC,12015.25,USD,US,DE,,1023,False,Normal wire domestic,0,
TXN-2026-546980,ACCT-344098,2024-11-06 03:55:50,WIRE_DOMESTIC,1990.22,USD,US,DE,,2373,False,Normal wire domestic,0,
TXN-2026-447329,ACCT-301629,2024-11-06 03:59:26,ACH,2426.97,USD,US,US,,2071,False,Normal ach,0,
TXN-2026-701790,ACCT-301629,2024-11-06 04:11:57,WIRE_INTERNATIONAL,9508.35,USD,US,GB,,1300,False,Normal wire international,0,
TXN-2026-693418,ACCT-325772,2024-11-06 06:33:20,ACH,2210.37,USD,US,CA,,1061,False,Normal ach,0,
TXN-2026-221886,ACCT-759176,2024-11-06 07:28:42,WIRE_INTERNATIONAL,4531.16,USD,US,JP,,3301,False,Normal wire international,0,
TXN-2026-196126,ACCT-948749,2024-11-06 07:43:21,WIRE_INTERNATIONAL,24221.07,USD,US,JP,,2993,False,Normal wire international,0,
TXN-2026-941204,ACCT-476417,2024-11-06 09:02:07,WIRE_DOMESTIC,4894.34,USD,US,GB,,1457,False,Normal wire domestic,0,
TXN-2026-486490,ACCT-498382,2024-11-06 09:32:42,WIRE_DOMESTIC,6979.24,USD,US,US,,2759,False,Normal wire domestic,0,
TXN-2026-901909,ACCT-575435,2024-11-06 09:48:45,CHECK_DEPOSIT,4316.53,USD,US,FR,,2725,True,Normal check deposit,0,
TXN-2026-443848,ACCT-127824,2024-11-06 10:45:50,CASH_DEPOSIT,951.92,USD,US,US,,1620,False,Normal cash deposit,0,
TXN-2026-508024,ACCT-779514,2024-11-06 11:21:48,WIRE_DOMESTIC,13267.91,USD,US,CA,,1688,False,Normal wire domestic,0,
TXN-2026-314181,ACCT-498591,2024-11-06 11:26:20,CASH_DEPOSIT,1739.16,USD,US,GB,,1342,False,Normal cash deposit,0,
TXN-2026-500560,ACCT-969693,2024-11-06 11:29:37,CHECK_DEPOSIT,2230.2,USD,US,GB,,2536,False,Normal check deposit,0,
TXN-2026-518309,ACCT-482554,2024-11-06 12:27:05,CHECK_DEPOSIT,1390.41,USD,US,GB,,676,False,Normal check deposit,0,
TXN-2026-189870,ACCT-301629,2024-11-06 12:31:01,WIRE_DOMESTIC,4202.7,USD,US,AU,,2582,False,Normal wire domestic,0,
TXN-2026-220294,ACCT-403445,2024-11-06 12:35:51,CASH_DEPOSIT,1477.09,USD,US,FR,,2190,False,Normal cash deposit,0,
TXN-2026-498249,ACCT-201414,2024-11-06 14:12:07,CARD_PURCHASE,157.67,USD,US,AU,RESTAURANT,2308,False,Normal card purchase,0,
TXN-2026-470281,ACCT-343962,2024-11-06 14:23:12,WIRE_DOMESTIC,24922.02,USD,US,JP,,2025,False,Normal wire domestic,0,
TXN-2026-693830,ACCT-391369,2024-11-06 14:35:31,ACH,129.92,USD,US,JP,,650,False,Normal ach,0,
TXN-2026-777406,ACCT-133326,2024-11-06 15:24:56,CASH_WITHDRAWAL,2138.21,USD,US,AU,,2447,False,Normal cash withdrawal,0,
TXN-2026-836677,ACCT-779514,2024-11-06 15:32:57,CASH_WITHDRAWAL,1772.03,USD,US,AU,,791,False,Normal cash withdrawal,0,
TXN-2026-756401,ACCT-476417,2024-11-06 15:33:14,ACH,1448.25,USD,US,FR,,2641,False,Normal ach,0,
TXN-2026-349505,ACCT-329258,2024-11-06 16:01:35,CHECK_DEPOSIT,2530.15,USD,US,DE,,3338,False,Normal check deposit,0,
TXN-2026-991884,ACCT-731262,2024-11-06 18:51:55,CASH_WITHDRAWAL,1533.67,USD,US,US,,1536,False,Normal cash withdrawal,0,
TXN-2026-981473,ACCT-581741,2024-11-06 20:19:30,CASH_WITHDRAWAL,1139.64,USD,US,GB,,1106,False,Normal cash withdrawal,0,
TXN-2026-778665,ACCT-543621,2024-11-06 21:00:00,CARD_PURCHASE,723.27,USD,US,US,CRYPTO_EXCHANGE,50,False,Purchase at crypto exchange,1,MSB_SUSPICIOUS
TXN-2026-334081,ACCT-270555,2024-11-06 21:26:34,CASH_DEPOSIT,2111.33,USD,US,FR,,1083,False,Normal cash deposit,0,
TXN-2026-579605,ACCT-996865,2024-11-06 21:27:22,CHECK_DEPOSIT,3393.49,USD,US,US,,2430,False,Normal check deposit,0,
TXN-2026-397005,ACCT-835911,2024-11-06 21:35:43,CASH_DEPOSIT,430.07,USD,US,DE,,2358,False,Normal cash deposit,0,
TXN-2026-991597,ACCT-183667,2024-11-06 21:51:37,WIRE_INTERNATIONAL,2996.58,USD,US,JP,,860,False,Normal wire international,0,
TXN-2026-868544,ACCT-126225,2024-11-06 22:52:26,ACH,3963.75,USD,US,GB,,789,False,Normal ach,0,
TXN-2026-321020,ACCT-779514,2024-11-06 22:55:11,CASH_DEPOSIT,1646.3,USD,US,AU,,3533,False,Normal cash deposit,0,
TXN-2026-490321,ACCT-174870,2024-11-06 22:56:54,WIRE_INTERNATIONAL,3702.52,USD,US,JP,,3005,True,Normal wire international,0,
TXN-2026-313487,ACCT-391704,2024-11-06 23:05:30,ACH,3063.67,USD,US,AU,,1446,False,Normal ach,0,
TXN-2026-912510,ACCT-662275,2024-11-06 23:38:16,CASH_WITHDRAWAL,477.95,USD,US,FR,,2132,False,Normal cash withdrawal,0,
TXN-2026-199074,ACCT-545554,2024-11-07 02:00:00,CARD_PURCHASE,1496.56,USD,US,US,CRYPTO_EXCHANGE,120,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-542828,ACCT-216739,2024-11-07 04:48:44,WIRE_DOMESTIC,17542.13,USD,US,JP,,2321,True,Normal wire domestic,0,
